Linha de Fornecimento,Id,CNPJ,CPF,Nome,Ativo,Recadastrado,Município,UF,Natureza Jurídica,Porte da Empresa,Ramo do Negócio,Unidade Cadastradora,CNAE,CNAE Secundário,Habilitado a Licitar,Número de inscrição,Data de abertura,Endereço eletrônico,Telefone,Nome empresarial,Nome de fantasia,Natureza jurídica API,CNAE API,Logradouro API,Número API,Complemento API,CEP API,Bairro/Distrito API,Município API,UF API
Manutenção Elevador Hidráulico/Elétrico -,612052,08101075000170,,LUCCA MONTAGENS INDUSTRIAIS LTDA,Sim,,43974: Córrego do Bom Jesus,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"2812700: FABRICAÇÃO DE EQUIPAMENTOS HIDRÁULICOS E PNEUMÁTICOS, PEÇAS E ACESSÓRIOS, EXCETO VÁLVULAS",,Sim,08.101.075/0001-70MATRIZ,22/05/2006,FALECOM@JURISCONTABIL.COM.BR,35 34311200,LUCCA MONTAGENS INDUSTRIAIS LTDA,LUCCA HIDRAULICA,2062 - Sociedade Empresária Limitada,"28127 - Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas",AV VEREADOR BENEDITO RODRIGUES,126,,37605000,CENTRO,CÓRREGO DO BOM JESUS,MG
Manutenção Elevador Hidráulico/Elétrico -,621246,39507202000160,,39.507.202 ANNY KAROLINE SANTOS COSTA,Sim,,41238: Belo Horizonte,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4744099: COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,635965,09275901000160,,M.MAI MANUTENCAO MECANICA AUTOMACAO E INDUSTRIAL LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"3314702: MANUTENÇÃO E REPARAÇÃO DE EQUIPAMENTOS HIDRÁULICOS E PNEUMÁTICOS, EXCETO VÁLVULAS",,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,638824,86660495000109,,SUPREMA MAQUINAS PECAS E MANUTENCAO LTDA,Sim,,54135: Varginha,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim,86.660.495/0001-09MATRIZ,26/10/1994,SUPREMAQ@NETVGA.COM.BR,35 32222266,SUPREMA MAQUINAS PECAS E MANUTENCAO LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV MINAS GERAIS,915,,37062190,REZENDE,VARGINHA,MG
Manutenção Elevador Hidráulico/Elétrico -,713734,24736387000107,,PEREIRA AUTO CENTER LTDA,Sim,,50490: Pouso Alegre,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4520004: SERVIÇOS DE ALINHAMENTO E BALANCEAMENTO DE VEÍCULOS AUTOMOTORES,,Sim,24.736.387/0001-07MATRIZ,05/05/2016,PEREIRAAUTOCENTERPA@BOL.COM.BR,35 88647527,PEREIRA AUTO CENTER LTDA,PEREIRA AUTOCENTER,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R ANTONIETA DE BARROS COBRA,25,,37554117,GUANABARA,POUSO ALEGRE,MG
Manutenção Elevador Hidráulico/Elétrico -,714719,46217892000188,,46.217.892 VICTOR MARQUES DE ASSIS,Sim,,46833: Ituiutaba,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4321500: INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,,Sim,46.217.892/0001-88MATRIZ,01/05/2022,ELETROMARQUES.ITUIUTABA@GMAIL.COM,34 32688452,46.217.892 VICTOR MARQUES DE ASSIS,,2135 - Empresário (Individual),00000 - Sem informação,R QUARENTA E TRES,413,,38300014,SETOR SUL,ITUIUTABA,MG
Manutenção Elevador Hidráulico/Elétrico -,734896,38756278000166,,ENGATE ENGENHARIA LTDA,Sim,,43656: Conselheiro Lafaiete,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4322303: INSTALAÇÕES DE SISTEMA DE PREVENÇÃO CONTRA INCÊNDIO,,Sim,38.756.278/0001-66MATRIZ,23/09/2020,CONTATO@4COMPANY.NET.BR,31 37370979,ENGATE ENGENHARIA LTDA,ENGATE ENGENHARIA,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R IPE MIRIM,130,,36402072,JARDIM ELDORADO,CONSELHEIRO LAFAIETE,MG
Manutenção Elevador Hidráulico/Elétrico -,764164,45767182000169,,HUGO FERNANDO RIBEIRO 09198376624,Sim,,40797: Araxá,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,"3314702: MANUTENÇÃO E REPARAÇÃO DE EQUIPAMENTOS HIDRÁULICOS E PNEUMÁTICOS, EXCETO VÁLVULAS",,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,786854,07852102000184,,2RL COMERCIO E INDUSTRIA DE BOMBAS HIDRAULICAS LTDA,Sim,,50911: Ribeirão das Neves,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"2812700: FABRICAÇÃO DE EQUIPAMENTOS HIDRÁULICOS E PNEUMÁTICOS, PEÇAS E ACESSÓRIOS, EXCETO VÁLVULAS",,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,810421,19310099000156,,DIGULA CAR LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4520001: SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,822169,49417539000130,,AUTO PECAS JF LTDA,Sim,,47333: Juiz de Fora,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,826705,41090285000186,,M.A DE MELO COMERCIO E SERVICOS,Sim,,54275: Viçosa,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4742300: COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,,Sim,41.090.285/0001-86MATRIZ,04/03/2021,CONTABYSILVA@GMAIL.COM,31 38924721,M.A DE MELO COMERCIO E SERVICOS,MAM MATERIAIS E SERV ICOS ELETRICOS,2135 - Empresário (Individual),47423 - Comércio varejista de material elétrico,AV PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO,1520,,36576042,SANTO ANTONIO,VIÇOSA,MG
Manutenção Elevador Hidráulico/Elétrico -,961350,20161499000126,,FMT - FACCION MECANICA E TRANSPORTES LTDA,Sim,,7307: Sarzedo,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4930201: TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, MUNICIPAL",,Sim,,,,,,,,,,,,,,,
